DOI,sample_id,YEAR,DOIlink,dbnanme,dbversion,pykeri_compatible,TF_matzt_complete,TF_mat_complete,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,cri_product_def,cri_product_1o2,cri_product_1o5
10.1002/adfm.200800298,284,2008.0,https://DOI.org/10.1002/adfm.200800298,tematdb,v1.1.6,True,True,True,0.740506329113924,True,482.784571966133,1184.94825964252,310.436432637571,1259.96204933586,484.0,1184.0,312.0,1258.0,484.0,1184.0,700.0,946.0,700.0,0.7034953612288295,0.7814949529656244,1.303799311136622,1.2919894207916205,-49.0,-0.0779995917367949,0.0118098903450014,0.0405015369506605,0.0130268158791849,0.0096324483831087,True,True,True,True,0.0575718607154914,0.0518257178718363,0.0310642417162747,0.0313481955029048,True,False,False
10.1126/science.287.5455.1024,285,2000.0,https://DOI.org/10.1126/science.287.5455.1024,tematdb,v1.1.6,True,True,True,0.9856115107913668,True,21.7484663604787,294.619010212097,17.9470363529304,294.014694996304,22.0,294.0,18.0,294.0,22.0,294.0,272.0,276.0,272.0,0.456319657688626,0.3664850153311768,0.8184160764907911,0.6767039416604587,-2.0,0.0898346423574492,0.1417121348303324,0.1898796352770997,0.1131760954199464,0.0964713272264213,True,True,True,True,0.4161110135795768,0.51811022916043,0.2320086820523695,0.2805948415361429,False,False,False
10.1063/1.2951888,286,2008.0,https://DOI.org/10.1063/1.2951888,tematdb,v1.1.6,True,True,True,0.9662576687116564,True,300.1794649919355,930.2179955359212,297.995,949.96,302.0,930.0,298.0,948.0,302.0,930.0,628.0,650.0,628.0,0.429764681010213,0.4127560849174723,1.0830565879054863,1.0108632270286768,7.0,0.0170085960927406,0.0721933608768095,0.0276738913434754,0.0122219452279842,0.0100624886671097,True,True,True,True,0.064393126206706,0.0670465981113485,0.0255516578288801,0.0273764942709607,True,False,False
10.1063/1.2803847,287,2007.0,https://DOI.org/10.1063/1.2803847,tematdb,v1.1.6,True,True,True,0.965,True,303.816,688.266,303.763,703.393,304.0,688.0,304.0,702.0,304.0,688.0,384.0,398.0,384.0,0.4821593975752233,0.4267792633036113,0.7115350406226272,0.6047170848808151,7.0,0.055380134271612,0.106817955741812,0.1034168724725754,0.0578985019811108,0.0490727074869449,True,True,True,True,0.2144868958121697,0.2423193471773828,0.1453433303609064,0.1710169516592343,False,False,False
10.1021/cm802367f,288,2008.0,https://DOI.org/10.1021/cm802367f,tematdb,v1.1.6,True,True,True,0.805668016194332,True,326.85462456489296,725.79765784114,325.71327060350416,819.418656716418,328.0,724.0,326.0,818.0,328.0,724.0,396.0,492.0,396.0,0.7751727577905234,0.7193031608383538,1.096019487605799,1.0623051011966165,46.0,0.0558695969521696,0.0337143864091824,0.0276531263403874,0.0132807465674526,0.0117220896383364,True,True,True,True,0.0356735012453316,0.0384443275741447,0.0252305060750282,0.0260312468698851,True,False,False
10.1063/1.2936277,289,2008.0,https://DOI.org/10.1063/1.2936277,tematdb,v1.1.6,True,True,True,0.992,True,300.0,795.902,297.872,797.872,300.0,794.0,298.0,796.0,300.0,794.0,494.0,498.0,494.0,0.8348036450702411,0.827251229571434,1.2746070061099797,1.2703298092138804,0.0,0.007552415498807,0.0042771968960992,0.0259203958778846,0.0111107044666551,0.0088385046128126,True,True,True,True,0.0310496917819563,0.0313331608963736,0.0203359904297027,0.020404461652305,True,True,False
10.1002/anie.200803934,290,2008.0,https://DOI.org/10.1002/anie.200803934,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1063/1.2180432,291,2006.0,https://DOI.org/10.1063/1.2180432,tematdb,v1.1.6,True,True,True,0.920265780730897,True,345.39007092198585,900.6060606,299.560761346998,899.121522693997,346.0,900.0,300.0,898.0,346.0,898.0,554.0,598.0,552.0,0.5115859064788871,0.5536073583292697,0.7587080048298882,0.7705431683219548,-24.0,-0.0420214518503825,-0.0118351634920665,0.0141863706010265,0.01163775344865,0.0115974361979731,True,True,True,True,0.0277301825976162,0.0256253288320437,0.0186980636960688,0.0184108706484555,True,True,False
10.1063/1.4896520,292,2014.0,https://DOI.org/10.1063/1.4896520,tematdb,v1.1.6,True,True,True,0.9943342776203966,True,324.2465373961219,1026.541858325667,321.314606741573,1027.494382022471,326.0,1026.0,322.0,1026.0,326.0,1026.0,700.0,704.0,700.0,1.0472393736486196,1.0477212374935707,2.6055161973963137,2.663307470733302,-2.0,-0.000481863844951,-0.0577912733369885,0.0577912733369885,0.016168887071348,0.0121694046516128,True,True,True,True,0.0551843969880941,0.0551590167965294,0.0221803546624424,0.0216990617763996,True,False,False
10.1016/j.nanoen.2012.02.010,293,2012.0,https://DOI.org/10.1016/j.nanoen.2012.02.010,tematdb,v1.1.6,True,True,True,1.0,True,302.9815163528245,972.555351833498,303.3119433198379,973.757287449392,304.0,972.0,304.0,972.0,304.0,972.0,668.0,668.0,668.0,0.8479471093298412,0.9042352030081188,1.7071958131736555,1.8693454939854823,0.0,-0.0562880936782776,-0.1621496808118268,0.1621496808118268,0.0726944284215625,0.0597535953309026,True,True,True,True,0.1912261732220287,0.1793224597675511,0.0949801303169743,0.0867414190333111,False,False,False
